user_id,user_gender,bucketized_user_age,user_occupation_label,user_occupation_text,user_zip_code
2278,True,50.0,18,technician/engineer,01536
3354,True,25.0,6,executive/managerial,18615
5828,True,25.0,18,technician/engineer,90048
4612,False,18.0,17,college/grad student,94702
4767,False,35.0,8,homemaker,03769
4810,True,18.0,12,programmer,80526
3063,True,18.0,17,college/grad student,03106
553,True,25.0,1,artist,94131
2719,True,25.0,12,programmer,98100
1603,False,25.0,11,other/not specified,13326
2866,True,25.0,6,executive/managerial,53717
5263,True,35.0,6,executive/managerial,40601
455,False,35.0,1,artist,55113
2379,True,18.0,19,tradesman/craftsman,13045
1848,True,35.0,3,customer service,10011
4775,True,25.0,18,technician/engineer,23462
3177,False,25.0,4,doctor/health care,94132
2410,True,56.0,6,executive/managerial,06071
3070,False,18.0,17,college/grad student,10708
3908,True,25.0,11,other/not specified,10021
4890,False,25.0,0,academic/educator,79928
540,True,18.0,0,academic/educator,15213
5421,True,35.0,18,technician/engineer,22030
4301,True,35.0,9,lawyer,38135
1895,True,35.0,14,sales/marketing,89119
3347,False,35.0,6,executive/managerial,91362
3495,True,18.0,17,college/grad student,94608
1400,True,25.0,6,executive/managerial,92130
4187,False,56.0,21,writer,63026
932,False,35.0,4,doctor/health care,97838
5648,True,25.0,18,technician/engineer,48473
5338,True,25.0,18,technician/engineer,27609
1950,True,25.0,12,programmer,49024
751,False,25.0,18,technician/engineer,97201
3455,False,25.0,11,other/not specified,07701
4338,False,18.0,3,customer service,46222
5454,True,35.0,6,executive/managerial,10001
1747,True,25.0,11,other/not specified,90638
4358,True,35.0,18,technician/engineer,04457
4494,True,45.0,11,other/not specified,33460
5303,False,56.0,4,doctor/health care,45504
3052,True,35.0,12,programmer,10036
1185,False,35.0,0,academic/educator,97374
2711,False,25.0,17,college/grad student,01075
1959,False,50.0,13,retired,53092
4614,False,45.0,0,academic/educator,10469
833,True,35.0,6,executive/managerial,46825
3844,True,18.0,17,college/grad student,73071
4853,True,25.0,6,executive/managerial,55346
5637,True,1.0,17,K-12 student,11102
2099,False,18.0,11,other/not specified,48823
1652,True,25.0,16,self-employed,98208
1450,True,18.0,17,college/grad student,94704
2616,True,35.0,6,executive/managerial,02657
305,False,18.0,11,other/not specified,55414
4113,True,35.0,18,technician/engineer,58503
5427,True,35.0,20,unemployed,11201
2046,True,35.0,0,academic/educator,91711
2101,True,25.0,16,self-employed,48309
1454,True,18.0,17,college/grad student,93117
5813,True,25.0,6,executive/managerial,94117
5032,True,18.0,18,technician/engineer,02139
388,False,25.0,11,other/not specified,10021
387,False,35.0,6,executive/managerial,55111
2226,False,25.0,6,executive/managerial,27514
2428,True,45.0,18,technician/engineer,45255
545,True,35.0,18,technician/engineer,01890
2159,False,50.0,14,sales/marketing,60618
2248,False,35.0,12,programmer,46755
3870,True,25.0,18,technician/engineer,95050
5986,False,56.0,0,academic/educator,01060
1665,True,45.0,18,technician/engineer,87505
213,False,18.0,17,college/grad student,01609
2467,True,1.0,17,K-12 student,44224
4108,True,35.0,18,technician/engineer,77536
262,False,25.0,0,academic/educator,68503
4722,True,35.0,12,programmer,55122
2087,True,25.0,11,other/not specified,37923-3112
4546,True,25.0,6,executive/managerial,49686
5098,True,50.0,6,executive/managerial,19380
5003,True,35.0,12,programmer,49508
1732,True,18.0,17,college/grad student,13655
1464,True,35.0,12,programmer,75063
1217,True,25.0,12,programmer,94118
1513,False,35.0,16,self-employed,95003
2243,True,45.0,1,artist,86701
112,True,25.0,16,self-employed,97209
1253,False,35.0,21,writer,76205
2579,True,35.0,15,scientist,91411
2650,True,45.0,6,executive/managerial,75080
4574,True,25.0,17,college/grad student,60614
5589,False,25.0,11,other/not specified,04101
5969,True,45.0,13,retired,77706
365,False,18.0,17,college/grad student,02138
2363,True,50.0,14,sales/marketing,95823
304,True,25.0,11,other/not specified,55414
2955,True,35.0,14,sales/marketing,92025
2417,True,45.0,0,academic/educator,53045
2187,True,45.0,16,self-employed,60126
4432,True,25.0,12,programmer,21045
4987,False,56.0,7,farmer,90210
2149,True,25.0,11,other/not specified,60089
1730,False,18.0,17,college/grad student,60137
4299,False,25.0,1,artist,43617
1290,True,35.0,11,other/not specified,91504
4573,True,50.0,16,self-employed,11963
490,True,1.0,17,K-12 student,55345
764,True,18.0,21,writer,85296
1353,True,1.0,17,K-12 student,95926
1081,True,18.0,17,college/grad student,68144-2410
2282,True,50.0,1,artist,32117
5406,False,35.0,11,other/not specified,49504
2766,True,45.0,6,executive/managerial,55016
886,False,56.0,11,other/not specified,14830
1596,False,18.0,3,customer service,48108
2518,True,25.0,6,executive/managerial,11793
909,True,45.0,6,executive/managerial,92831
2083,True,18.0,17,college/grad student,64920
2134,True,18.0,17,K-12 student,02780
4885,True,56.0,0,academic/educator,23513
1529,True,18.0,17,college/grad student,97266
3330,False,35.0,0,academic/educator,47933
3102,True,25.0,12,programmer,34170
2003,True,1.0,17,K-12 student,80014
2028,True,45.0,4,doctor/health care,44131
5701,True,25.0,6,executive/managerial,55311
5635,False,35.0,8,homemaker,06854
5438,True,25.0,14,sales/marketing,60048
4963,True,45.0,18,technician/engineer,94931
4548,True,18.0,1,artist,27514
557,True,56.0,0,academic/educator,30030
3232,True,35.0,12,programmer,92821
993,True,25.0,11,other/not specified,45678
2879,True,18.0,17,college/grad student,60062
686,True,18.0,17,college/grad student,27514
1640,True,35.0,18,technician/engineer,95610
1689,True,35.0,3,customer service,98465
4668,True,35.0,14,sales/marketing,74012
3083,False,50.0,11,other/not specified,97403
2287,True,56.0,11,other/not specified,06082
2982,True,25.0,17,college/grad student,54902
5548,False,18.0,17,college/grad student,02138
2755,True,35.0,6,executive/managerial,29631
5031,False,25.0,17,college/grad student,89431
4836,False,45.0,16,self-employed,04074
1856,True,56.0,6,executive/managerial,92065
297,True,18.0,1,artist,97211
315,False,56.0,0,academic/educator,55105
1154,False,1.0,17,K-12 student,53545
6012,True,35.0,15,scientist,02871
1826,True,45.0,9,lawyer,49265
5957,True,18.0,21,writer,02038
3438,False,25.0,11,other/not specified,78735
3583,False,25.0,8,homemaker,41075
3179,False,18.0,21,writer,02125
5774,True,18.0,17,college/grad student,94118
537,True,45.0,14,sales/marketing,07704
4988,True,25.0,18,technician/engineer,55105
3549,False,35.0,6,executive/managerial,60137
2450,True,45.0,16,self-employed,01612
2520,False,56.0,1,artist,95448
1949,True,18.0,18,technician/engineer,92595
4584,False,45.0,11,other/not specified,11372
3146,True,25.0,11,other/not specified,31605
1976,True,35.0,3,customer service,58703
5632,False,18.0,17,college/grad student,78628
4688,True,25.0,8,homemaker,44310
5419,False,18.0,12,programmer,05055
4149,True,35.0,0,academic/educator,32792
2858,False,1.0,17,K-12 student,72601
4205,False,25.0,15,scientist,87801
5101,True,25.0,11,other/not specified,90069
1437,True,50.0,2,clerical/admin,89102
3893,True,25.0,4,doctor/health care,79401
4761,True,18.0,15,scientist,21042
779,True,25.0,11,other/not specified,60156
4270,True,45.0,6,executive/managerial,13211
1677,True,18.0,14,sales/marketing,97123
3584,True,18.0,11,other/not specified,76543
276,True,45.0,16,self-employed,01982
2992,True,18.0,17,college/grad student,14853
5660,True,25.0,1,artist,78722
2707,True,56.0,13,retired,24060
814,False,18.0,17,college/grad student,92612
1751,True,35.0,21,writer,77024
2937,False,18.0,17,college/grad student,48103
4068,True,56.0,2,clerical/admin,89185
1083,True,56.0,11,other/not specified,27705
2772,True,35.0,18,technician/engineer,10025
2957,True,18.0,17,college/grad student,48104
4891,True,35.0,18,technician/engineer,94132
1330,True,56.0,0,academic/educator,95117
5392,True,50.0,0,academic/educator,98112
1519,True,18.0,17,college/grad student,38120
1878,True,1.0,17,K-12 student,92846
4772,True,56.0,18,technician/engineer,03801
1043,False,50.0,9,lawyer,87004
619,False,18.0,0,academic/educator,94706
5821,True,25.0,15,scientist,02139
5508,True,25.0,21,writer,94519
4833,True,35.0,16,self-employed,81321
3637,True,25.0,4,doctor/health care,94127
2307,True,25.0,18,technician/engineer,02140
5460,True,18.0,17,college/grad student,02143
2547,False,35.0,11,other/not specified,37920
3212,False,25.0,18,technician/engineer,11215
1811,True,56.0,1,artist,08825
5076,True,25.0,2,clerical/admin,19147
4622,True,25.0,12,programmer,55433
5932,True,18.0,14,sales/marketing,90038
1623,True,50.0,15,scientist,07746
5209,True,50.0,0,academic/educator,46077
1482,True,25.0,6,executive/managerial,94132
2620,True,18.0,17,college/grad student,47306
5297,True,25.0,12,programmer,19067
4866,True,56.0,12,programmer,04085
2759,True,25.0,6,executive/managerial,36102
1471,True,25.0,18,technician/engineer,11106
2076,True,18.0,17,college/grad student,13165
5301,True,25.0,18,technician/engineer,00693
1201,True,18.0,17,college/grad student,84112-2004
4751,True,50.0,15,scientist,02474
1475,False,25.0,1,artist,75075
1148,True,35.0,18,technician/engineer,92618
382,False,35.0,21,writer,66205
916,False,25.0,0,academic/educator,92084
1991,True,25.0,21,writer,48309
2945,False,35.0,18,technician/engineer,89507
1569,False,56.0,13,retired,07701
4181,False,25.0,6,executive/managerial,33177
4066,True,25.0,11,other/not specified,19010
2732,True,45.0,18,technician/engineer,92805
2710,True,35.0,18,technician/engineer,94303
3905,True,25.0,18,technician/engineer,361069
5206,True,35.0,6,executive/managerial,91302
2197,False,25.0,0,academic/educator,27515
2009,False,35.0,6,executive/managerial,60625
4487,True,25.0,6,executive/managerial,01850
685,True,25.0,17,college/grad student,27514
3553,True,35.0,16,self-employed,61600
2979,True,35.0,1,artist,45243
1208,True,25.0,11,other/not specified,12590
1914,False,35.0,14,sales/marketing,95051
3906,True,50.0,18,technician/engineer,54409
790,True,25.0,18,technician/engineer,45694
5227,True,18.0,17,K-12 student,64050
5391,True,25.0,6,executive/managerial,10016
3448,False,18.0,2,clerical/admin,60640
5651,False,25.0,4,doctor/health care,74105
4290,True,25.0,18,technician/engineer,98661
672,True,35.0,6,executive/managerial,46845
2811,True,25.0,20,unemployed,94122
915,True,25.0,6,executive/managerial,72762
4949,True,18.0,17,college/grad student,55104
3662,True,35.0,16,self-employed,08753
3676,False,35.0,12,programmer,48109
4525,True,25.0,14,sales/marketing,10021
3606,False,25.0,15,scientist,02445
3325,False,35.0,14,sales/marketing,39180
675,True,25.0,21,writer,02048
2373,True,45.0,6,executive/managerial,94109
3820,True,25.0,18,technician/engineer,90804
3573,True,1.0,17,K-12 student,48867
5756,False,1.0,17,K-12 student,98110
3088,False,25.0,17,college/grad student,87110
88,False,45.0,0,academic/educator,02476
4266,True,56.0,13,retired,78681
701,False,18.0,17,college/grad student,01002
5609,False,50.0,0,academic/educator,30602
3714,True,25.0,18,technician/engineer,92111
1070,False,45.0,1,artist,20036
2577,True,25.0,6,executive/managerial,77099
5994,True,35.0,0,academic/educator,32501
3181,True,25.0,12,programmer,07436
1900,True,56.0,12,programmer,94109
1574,True,25.0,4,doctor/health care,81007
803,True,18.0,17,college/grad student,67217
4828,False,18.0,21,writer,60194
4632,True,25.0,11,other/not specified,98040
607,True,25.0,11,other/not specified,43614
291,True,35.0,12,programmer,55110
941,True,18.0,21,writer,45387
2930,True,50.0,18,technician/engineer,45420
3040,True,25.0,7,farmer,22046
2049,False,50.0,11,other/not specified,13210
1715,True,25.0,16,self-employed,53406
3218,True,56.0,4,doctor/health care,48070
2612,False,45.0,2,clerical/admin,94560
3759,True,35.0,4,doctor/health care,54751
2649,True,25.0,16,self-employed,80126
4750,False,25.0,11,other/not specified,91107
2430,True,25.0,17,college/grad student,22902
552,True,50.0,19,tradesman/craftsman,23456
4978,True,35.0,14,sales/marketing,68108
2404,True,18.0,6,executive/managerial,64055
431,True,18.0,17,K-12 student,55303
2152,True,18.0,17,college/grad student,22807
3160,True,25.0,18,technician/engineer,77521
5783,False,45.0,0,academic/educator,92106
5810,True,50.0,16,self-employed,95070
3785,False,25.0,21,writer,93401
2294,True,56.0,13,retired,48108
177,True,50.0,0,academic/educator,54016
930,True,25.0,3,customer service,98380
3449,True,25.0,14,sales/marketing,02142
4219,True,35.0,18,technician/engineer,95125
1152,True,18.0,17,college/grad student,30328
3338,True,45.0,16,self-employed,08053
4165,False,25.0,14,sales/marketing,94114
4248,True,25.0,17,college/grad student,26508
726,False,25.0,8,homemaker,77449
55,False,35.0,12,programmer,55303
3316,True,1.0,20,unemployed,92557
4071,True,25.0,18,technician/engineer,33823
4654,True,35.0,21,writer,94574
2646,True,45.0,18,technician/engineer,18049
4412,True,18.0,17,college/grad student,16802
1657,False,45.0,11,other/not specified,10022
1849,True,35.0,6,executive/managerial,11747
5258,True,35.0,17,college/grad student,58369
5411,False,1.0,20,unemployed,14850
2036,False,25.0,14,sales/marketing,90046
4382,True,25.0,19,tradesman/craftsman,14620
3058,True,18.0,12,programmer,55123
1787,True,18.0,7,farmer,90210
5252,True,25.0,21,writer,60622
1262,True,25.0,17,college/grad student,22903
2126,True,56.0,14,sales/marketing,02632
3750,False,18.0,17,college/grad student,94116
1956,True,35.0,11,other/not specified,44280
4558,True,35.0,14,sales/marketing,48217
292,True,35.0,6,executive/managerial,19406
615,True,50.0,18,technician/engineer,32951
982,False,25.0,8,homemaker,92064
861,True,25.0,6,executive/managerial,37027
360,True,35.0,18,technician/engineer,28208
4283,False,25.0,8,homemaker,98632
4464,False,50.0,0,academic/educator,62052
693,True,35.0,12,programmer,98103
5844,False,1.0,17,K-12 student,02131
5388,False,18.0,17,college/grad student,10580
1719,True,18.0,16,self-employed,60523
4818,False,25.0,18,technician/engineer,91007
1042,True,35.0,3,customer service,92801
5577,True,50.0,0,academic/educator,12970
2444,False,45.0,17,college/grad student,42420
5989,False,1.0,17,K-12 student,74114
5380,True,18.0,17,college/grad student,01125
1037,True,45.0,6,executive/managerial,02081
1245,True,25.0,18,technician/engineer,80461
5022,True,35.0,6,executive/managerial,91001
683,True,25.0,17,college/grad student,27514
1850,True,18.0,3,customer service,12582
450,True,45.0,0,academic/educator,24523
4045,True,56.0,13,retired,40511
5495,False,18.0,17,college/grad student,95076
4444,False,25.0,12,programmer,80126
3921,True,25.0,14,sales/marketing,95820
5248,False,45.0,14,sales/marketing,22206
4392,True,18.0,17,college/grad student,43402
4667,True,25.0,14,sales/marketing,94117
3162,True,25.0,0,academic/educator,08854-3115
57,True,18.0,20,unemployed,30350
2787,True,25.0,17,college/grad student,60614
2053,True,45.0,9,lawyer,06416
3848,True,25.0,15,scientist,70809-2612
4180,True,56.0,13,retired,13502
4188,True,50.0,6,executive/managerial,74137
2326,True,18.0,17,college/grad student,01040
5476,False,35.0,11,other/not specified,20037
5822,False,35.0,17,college/grad student,78212
880,True,35.0,18,technician/engineer,94114
2305,True,50.0,21,writer,48104
341,False,56.0,13,retired,92119
5936,True,18.0,17,college/grad student,37130
2096,False,25.0,18,technician/engineer,33990
3188,True,56.0,13,retired,55344
1003,True,25.0,1,artist,19320
4503,True,56.0,0,academic/educator,85374
1131,True,56.0,13,retired,12570
2509,True,25.0,3,customer service,36109
4701,True,45.0,18,technician/engineer,18036
758,True,35.0,6,executive/managerial,19518
1690,True,35.0,16,self-employed,98029
4678,True,35.0,1,artist,90292
4297,True,45.0,15,scientist,55391
2588,False,56.0,13,retired,78737
253,False,25.0,9,lawyer,97370
3142,True,25.0,21,writer,85719
1934,True,25.0,18,technician/engineer,95014
2194,True,25.0,18,technician/engineer,45233
1433,False,18.0,14,sales/marketing,49505
584,False,25.0,11,other/not specified,94403
5944,False,18.0,17,K-12 student,27606
2141,False,50.0,16,self-employed,48706
5760,True,18.0,12,programmer,10549
433,True,50.0,4,doctor/health care,55115
1664,False,18.0,17,college/grad student,76707
1035,True,18.0,1,artist,15956
3131,False,25.0,1,artist,90036
3359,True,25.0,21,writer,22936
562,True,35.0,21,writer,48083
5547,False,18.0,17,college/grad student,10025
3739,True,56.0,9,lawyer,48070
344,True,35.0,14,sales/marketing,75034
4549,False,1.0,17,K-12 student,99016
3899,True,25.0,18,technician/engineer,02135
2081,True,18.0,18,technician/engineer,49445
5489,True,18.0,6,executive/managerial,94104
1629,True,18.0,17,college/grad student,10003
5109,False,45.0,4,doctor/health care,19802
1419,False,25.0,0,academic/educator,95336
2488,False,45.0,1,artist,31804
1887,True,56.0,15,scientist,92119
5213,True,18.0,11,other/not specified,31211
4135,True,1.0,17,K-12 student,46321
152,True,18.0,17,college/grad student,48104
1349,True,50.0,6,executive/managerial,13088
3288,True,25.0,14,sales/marketing,94133
4109,True,35.0,2,clerical/admin,97202
2345,True,35.0,16,self-employed,98031
3668,False,45.0,6,executive/managerial,33324
4709,True,45.0,11,other/not specified,06804
1056,True,1.0,11,other/not specified,48133
2671,False,35.0,12,programmer,54220
2027,False,25.0,8,homemaker,48021
745,True,1.0,17,K-12 student,90004
799,False,25.0,3,customer service,98498
2569,True,45.0,11,other/not specified,45248
3060,False,35.0,0,academic/educator,92705
3335,True,25.0,11,other/not specified,10023
2954,True,18.0,1,artist,11435
2975,True,35.0,9,lawyer,20879
541,False,18.0,17,college/grad student,5849574
3925,True,25.0,12,programmer,77042
2448,True,35.0,4,doctor/health care,37932
1784,True,18.0,21,writer,18104
5240,False,25.0,11,other/not specified,94104
3744,True,25.0,11,other/not specified,60645
2394,True,35.0,4,doctor/health care,37923
1476,False,18.0,11,other/not specified,91030
5348,True,18.0,3,customer service,55414
782,True,56.0,0,academic/educator,28223
4896,True,35.0,4,doctor/health care,84103
3382,False,1.0,17,K-12 student,55305
312,False,50.0,1,artist,22207
371,True,18.0,17,college/grad student,02141
3006,True,18.0,17,college/grad student,45750
4359,True,18.0,17,college/grad student,33168
2708,True,25.0,6,executive/managerial,44115
2615,True,25.0,6,executive/managerial,21029
1661,True,35.0,6,executive/managerial,80526
5051,False,50.0,6,executive/managerial,11771
5196,True,56.0,6,executive/managerial,20814
401,True,18.0,11,other/not specified,55129
46,True,18.0,20,unemployed,75602
4040,True,25.0,21,writer,75006
6033,True,50.0,13,retired,78232
4063,False,35.0,0,academic/educator,29070
2202,False,1.0,17,K-12 student,11743
3959,False,45.0,0,academic/educator,03768
4588,False,25.0,17,college/grad student,48042
3876,True,25.0,11,other/not specified,11235
1663,True,18.0,17,college/grad student,77845
2104,True,45.0,15,scientist,60035
2147,False,18.0,11,other/not specified,60641
1554,False,35.0,12,programmer,17013
600,True,35.0,18,technician/engineer,66209
4766,True,35.0,16,self-employed,10014
3103,True,25.0,21,writer,64112
1467,True,25.0,3,customer service,97007
2277,False,45.0,8,homemaker,13035
1439,True,35.0,2,clerical/admin,98037
1577,True,56.0,11,other/not specified,72227-5733
3719,True,25.0,0,academic/educator,39759
2971,True,25.0,17,college/grad student,48104
4155,True,50.0,18,technician/engineer,85712
4462,False,25.0,11,other/not specified,60156
2400,False,25.0,16,self-employed,95687
694,True,18.0,17,college/grad student,76401
2538,True,56.0,13,retired,37923
4166,False,25.0,6,executive/managerial,75240
159,False,45.0,11,other/not specified,37922
5617,True,25.0,14,sales/marketing,48336
5662,True,1.0,17,K-12 student,07960
3566,True,45.0,11,other/not specified,53818
5694,False,25.0,12,programmer,90640
4651,False,45.0,11,other/not specified,10036
2597,False,50.0,11,other/not specified,95616
2904,True,25.0,17,college/grad student,16802
5221,False,56.0,0,academic/educator,96734
2066,False,25.0,4,doctor/health care,53202
197,True,18.0,14,sales/marketing,10023
5467,True,35.0,11,other/not specified,63366
5288,True,56.0,13,retired,94114
66,True,25.0,19,tradesman/craftsman,57706
4400,False,18.0,17,college/grad student,43402
5733,True,25.0,17,college/grad student,48109
2492,False,45.0,1,artist,37924
2578,True,50.0,6,executive/managerial,94107
1619,True,50.0,2,clerical/admin,48843
210,False,1.0,17,K-12 student,25801
4998,False,18.0,17,college/grad student,48433
71,True,25.0,14,sales/marketing,95008
5889,True,50.0,21,writer,06033
1684,True,18.0,2,clerical/admin,85226
1565,True,45.0,18,technician/engineer,78731
5045,True,35.0,11,other/not specified,43081
3527,True,25.0,11,other/not specified,53213
4073,True,25.0,4,doctor/health care,70003
1638,False,18.0,18,technician/engineer,95405
1310,True,45.0,11,other/not specified,92866
2521,True,35.0,18,technician/engineer,49424
1460,False,18.0,17,college/grad student,95132
4201,False,25.0,11,other/not specified,65550
5110,True,35.0,15,scientist,78250
4886,False,35.0,18,technician/engineer,92509
2655,True,35.0,6,executive/managerial,66224
5351,False,45.0,0,academic/educator,85259
4185,True,25.0,14,sales/marketing,90274
1932,True,25.0,6,executive/managerial,94114
1250,True,50.0,11,other/not specified,10573
5956,False,18.0,17,college/grad student,02142
834,False,35.0,12,programmer,78640
5584,False,50.0,11,other/not specified,10016
938,False,25.0,0,academic/educator,01060
170,True,25.0,9,lawyer,07002
3296,True,18.0,14,sales/marketing,90292
2449,True,56.0,13,retired,37922
5735,True,25.0,4,doctor/health care,19342
3372,True,56.0,13,retired,55118
2970,True,18.0,17,college/grad student,48104
3460,True,1.0,17,college/grad student,10012
3027,True,18.0,17,college/grad student,85719
4246,False,35.0,6,executive/managerial,48034
1566,True,35.0,16,self-employed,77550
4240,True,35.0,18,technician/engineer,55330
681,True,35.0,6,executive/managerial,30501
5456,True,35.0,0,academic/educator,32312
2074,True,18.0,17,college/grad student,48197
4758,False,56.0,13,retired,03261
5640,True,35.0,18,technician/engineer,78765
1986,True,50.0,13,retired,91977
2803,True,25.0,6,executive/managerial,94022
126,True,18.0,8,homemaker,98117
3818,True,45.0,18,technician/engineer,32837
2273,True,25.0,4,doctor/health care,23235
4720,True,25.0,1,artist,90035
5901,False,35.0,6,executive/managerial,92075
1990,True,25.0,6,executive/managerial,85257
2405,True,50.0,7,farmer,78065
4417,True,25.0,15,scientist,02135
3616,True,45.0,11,other/not specified,33759
3633,True,35.0,19,tradesman/craftsman,60441
5095,False,35.0,0,academic/educator,23508
1234,True,18.0,17,college/grad student,91006
5641,False,25.0,18,technician/engineer,48473
3701,True,35.0,0,academic/educator,92614
1319,False,25.0,2,clerical/admin,98626
188,True,56.0,16,self-employed,79930
3307,True,50.0,4,doctor/health care,90640
2209,True,35.0,6,executive/managerial,10011
3636,True,25.0,11,other/not specified,06708
1972,True,45.0,18,technician/engineer,92111
3241,False,50.0,11,other/not specified,20004
5554,True,25.0,0,academic/educator,92116
4542,True,35.0,11,other/not specified,94610
2080,True,25.0,9,lawyer,37931
2871,False,25.0,14,sales/marketing,98110
4533,True,25.0,12,programmer,53045
5515,True,18.0,17,college/grad student,16101
2525,False,35.0,0,academic/educator,37922
4410,True,18.0,20,unemployed,40475
4769,True,25.0,0,academic/educator,02571
3254,False,35.0,4,doctor/health care,95843
27,True,25.0,9,lawyer,19130
5243,True,1.0,17,K-12 student,54220
2631,False,50.0,0,academic/educator,14850
4455,True,35.0,6,executive/managerial,27511
3166,True,18.0,17,college/grad student,32607
4308,True,25.0,11,other/not specified,33702
2502,True,56.0,13,retired,49423
5115,True,56.0,12,programmer,02143
1417,True,35.0,16,self-employed,10472
363,True,18.0,17,K-12 student,55419
4648,True,18.0,17,college/grad student,73071
1718,True,18.0,17,college/grad student,43235
5940,True,50.0,12,programmer,03062
2508,False,35.0,2,clerical/admin,77429
5993,False,50.0,21,writer,50010
1507,True,35.0,18,technician/engineer,95476
1788,True,45.0,1,artist,19104
340,False,25.0,2,clerical/admin,28001
3421,True,45.0,6,executive/managerial,94501
805,True,35.0,12,programmer,37211
1786,True,45.0,0,academic/educator,85721
3861,True,18.0,17,college/grad student,12604
748,True,25.0,11,other/not specified,60098
1614,True,35.0,11,other/not specified,90027
4339,True,25.0,1,artist,78748
3407,False,45.0,3,customer service,60050
4952,False,25.0,14,sales/marketing,48067
1445,True,25.0,1,artist,98109
3774,True,25.0,11,other/not specified,52556
5318,True,18.0,18,technician/engineer,98122
2377,True,35.0,11,other/not specified,06108
5254,True,18.0,17,college/grad student,32606
4441,True,18.0,17,college/grad student,98105
1372,True,1.0,17,K-12 student,95123
1783,True,18.0,17,college/grad student,10027
1909,True,18.0,17,college/grad student,89146
3828,True,25.0,21,writer,92101
3366,True,35.0,14,sales/marketing,08750
3960,False,35.0,14,sales/marketing,55014
4398,False,18.0,17,college/grad student,43612
3883,True,50.0,16,self-employed,78411
1477,False,45.0,0,academic/educator,90601
4125,True,35.0,1,artist,13676
3398,True,18.0,21,writer,30033
4295,True,18.0,19,tradesman/craftsman,90605
5968,True,56.0,6,executive/managerial,98103
2037,True,56.0,14,sales/marketing,02468
5007,False,18.0,17,college/grad student,91030
249,False,18.0,14,sales/marketing,48126
1691,False,25.0,18,technician/engineer,85301
2256,False,45.0,15,scientist,59840
2,True,56.0,16,self-employed,70072
4641,True,25.0,6,executive/managerial,20016
2480,False,18.0,21,writer,94410
856,False,45.0,4,doctor/health care,02453
2965,False,35.0,17,college/grad student,48103
5481,True,45.0,12,programmer,55449
1906,False,25.0,3,customer service,91311
1028,False,45.0,6,executive/managerial,03848
1005,True,35.0,9,lawyer,08003
1627,True,18.0,18,technician/engineer,91505
2744,True,18.0,18,technician/engineer,53818
657,False,50.0,13,retired,34691
1961,False,50.0,2,clerical/admin,91911
2299,False,18.0,17,K-12 student,13090
1935,True,1.0,17,K-12 student,90405
1703,True,18.0,15,scientist,77047
898,True,25.0,6,executive/managerial,77005
3952,False,45.0,0,academic/educator,12449
4582,False,25.0,11,other/not specified,55408
4719,False,35.0,8,homemaker,02816
3169,True,50.0,11,other/not specified,23518
3843,False,1.0,17,K-12 student,32043
5692,False,25.0,6,executive/managerial,29615
5261,True,35.0,12,programmer,10025
2416,True,45.0,6,executive/managerial,01531
1558,True,18.0,4,doctor/health care,60611
428,False,18.0,17,college/grad student,55455
2065,True,25.0,4,doctor/health care,46807
3944,False,35.0,16,self-employed,80401
1339,True,35.0,19,tradesman/craftsman,85275
1382,False,45.0,0,academic/educator,92100
3514,True,18.0,12,programmer,30318
3849,True,35.0,11,other/not specified,14086
2246,True,25.0,11,other/not specified,60622
3238,True,35.0,6,executive/managerial,10069
5907,True,25.0,1,artist,11217
2886,True,18.0,17,college/grad student,60073
5086,True,25.0,0,academic/educator,23462
4280,True,35.0,18,technician/engineer,27587
804,True,25.0,21,writer,90032
2499,True,50.0,11,other/not specified,36109
4850,False,45.0,2,clerical/admin,44555
4649,True,56.0,13,retired,10025
1994,True,35.0,1,artist,89012
1089,True,35.0,4,doctor/health care,37853
2639,False,25.0,4,doctor/health care,80236
186,True,18.0,3,customer service,91767
2155,False,1.0,17,K-12 student,50246
3731,True,25.0,18,technician/engineer,67443
3782,False,25.0,11,other/not specified,94602
317,True,35.0,6,executive/managerial,38555
4000,True,35.0,6,executive/managerial,08876
5146,True,56.0,0,academic/educator,04240
5128,True,50.0,6,executive/managerial,94709
5799,True,25.0,3,customer service,80916
2253,False,50.0,11,other/not specified,46815
2160,False,18.0,20,unemployed,46556
3810,True,50.0,6,executive/managerial,20016
2375,False,50.0,6,executive/managerial,13027
140,False,35.0,0,academic/educator,55107
2927,True,25.0,12,programmer,24060
3451,False,25.0,9,lawyer,94117
1269,False,56.0,13,retired,01234
391,True,45.0,9,lawyer,22122
5384,False,25.0,2,clerical/admin,94117
486,True,56.0,11,other/not specified,91367
76,True,35.0,6,executive/managerial,55413
3775,True,35.0,12,programmer,14619
5464,True,35.0,6,executive/managerial,77079
141,True,35.0,13,retired,62035
2431,False,25.0,17,college/grad student,22903
5314,False,25.0,11,other/not specified,94107
2884,False,50.0,2,clerical/admin,53222
5866,False,25.0,4,doctor/health care,06114
5796,False,25.0,6,executive/managerial,10003
596,False,25.0,0,academic/educator,01950
5781,True,25.0,1,artist,11106
5160,False,18.0,17,college/grad student,90066
3397,True,25.0,3,customer service,55414
1874,True,45.0,6,executive/managerial,95076
860,True,18.0,11,other/not specified,78237
2536,True,56.0,13,retired,37830
1964,False,25.0,4,doctor/health care,89523
2300,True,56.0,13,retired,49423
1039,False,35.0,0,academic/educator,02346
1989,True,50.0,4,doctor/health care,02090
